,Protein ID,Protein Descrip,Carbo1 ID,Carbo1 Descrip,Carbo2 ID,Carbo2 Descrip,Vege ID,Vege Descrip,Fruit ID,Fruit Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
915,10915.0,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil",11521.0,"Taro leaves, cooked, steamed, without salt",11092.0,"Broccoli, frozen, chopped, unprepared",43406.0,Yeast extract spread,9057.0,"Boysenberries, frozen, unsweetened",451.0,51.309999999999995,10.59,42.95,11.379999999999999
916,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",11147.0,"Chard, swiss, raw",18127.0,"Cake, snack cakes, creme-filled, chocolate with frosting",11871.0,"Succotash, (corn and limas), cooked, boiled, drained, with salt",9174.0,"Loquats, raw",637.0,14.08,20.38,105.36,43.91
917,17193.0,"Veal, variety meats and by-products, heart, raw",11182.0,"Corn, yellow, whole kernel, frozen, microwaved",28134.0,"KEEBLER, TOASTEDS, Party Pack Cracker Assortment",11747.0,"Burdock root, cooked, boiled, drained, with salt",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",898.0,29.8,28.64,133.86,14.11
918,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",18262.0,"English muffins, raisin-cinnamon (includes apple-cinnamon)",11170.0,"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",11770.0,"Corn, sweet, yellow, cooked, boiled, drained, with salt",9183.0,"Melons, casaba, raw",619.0,17.99,16.89,106.65,44.949999999999996
919,1226.0,"Egg substitute, liquid or frozen, fat free",11249.0,"Lentils, sprouted, cooked, stir-fried, without salt",18348.0,"Rolls, dinner, whole-wheat",11729.0,"Beans, snap, green, canned, no salt added, drained solids",9055.0,"Blueberries, frozen, sweetened",522.0,29.02,5.74,100.61999999999999,30.96
920,5735.0,"Turkey, retail parts, wing, meat and skin, cooked, roasted",28274.0,"MURRAY, Honey Graham",1227.0,"Cheese, dry white, queso seco",11366.0,"Potatoes, boiled, cooked in skin, skin, without salt",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",1130.0,62.690000000000005,51.06,106.35000000000001,30.86
921,7076.0,"Smoked link sausage, pork and beef, flour and nonfat dry milk added",28074.0,"KEEBLER, E.L. FUDGE, Butter Flavored Cookies",18280.0,"Muffins, corn, dry mix, prepared",11831.0,"Potatoes, boiled, cooked in skin, flesh, with salt",9013.0,"Apples, dried, sulfured, stewed, with added sugar",1241.0,28.939999999999998,52.3,163.92,37.769999999999996
922,1212.0,"Milk, dry, whole, without added vitamin D",18982.0,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",18608.0,"KEEBLER, KEEBLER Chocolate Graham SELECTS",11878.0,"Taro, cooked, with salt",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",1645.0,45.03000000000001,55.269999999999996,244.25,66.01
923,43543.0,"Milk, imitation, non-soy",9148.0,"Kiwifruit, green, raw",28191.0,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",11029.0,"Beans, kidney, mature seeds, sprouted, raw",9013.0,"Apples, dried, sulfured, stewed, with added sugar",625.0,18.04,13.09,118.58999999999999,24.89
924,13327.0,"Beef, variety meats and by-products, liver, cooked, pan-fried",18400.0,"Crackers, matzo, egg and onion",43261.0,"Yogurt, fruit variety, nonfat",11058.0,"Beans, snap, canned, all styles, seasoned, solids and liquids",9362.0,"Cherries, sour, canned, water pack, drained",719.0,42.43999999999999,9.19,115.19999999999999,25.990000000000002
925,1046.0,"Cheese food, pasteurized process, American, vitamin D fortified",9124.0,"Grapefruit juice, white, canned, sweetened",11050.0,"Beans, shellie, canned, solids and liquids",11616.0,"Dock, raw",9293.0,"Plums, dried (prunes), stewed, with added sugar",552.0,22.29,26.83,61.96000000000001,17.249999999999996
926,17199.0,"Lamb, variety meats and by-products, liver, raw",18271.0,"Ice cream cones, cake or wafer-type",42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",11352.0,"Potatoes, flesh and skin, raw",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",921.0,48.22,26.28,120.33999999999999,24.27
927,5190.0,"Turkey, all classes, back, meat and skin, cooked, roasted",18288.0,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)",11174.0,"Corn, sweet, yellow, canned, cream style, regular pack",11447.0,"Sesbania flower, raw",9013.0,"Apples, dried, sulfured, stewed, with added sugar",659.0,35.040000000000006,21.740000000000002,83.5,11.55
928,7273.0,"CARL BUDDIG, Smoked Sliced Turkey, light and dark meat",11841.0,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",11729.0,"Beans, snap, green, canned, no salt added, drained solids",11596.0,"Winged beans, immature seeds, cooked, boiled, drained, without salt",9503.0,"Apples, raw, gala, with skin",449.0,26.84,15.56,51.72,11.43
929,15019.0,"Fish, cod, Pacific, raw",11641.0,"Squash, summer, all varieties, raw",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",11521.0,"Taro leaves, cooked, steamed, without salt",9445.0,"Kiwifruit, gold, raw",409.0,38.029999999999994,15.66,32.2,21.2
930,5361.0,"Chicken, broiler, rotisserie, BBQ, thigh meat and skin",31029.0,"Potatoes, french fried, wedge cut, frozen, unprepared",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",9148.0,"Kiwifruit, green, raw",631.0,39.67,30.290000000000003,59.269999999999996,19.43
931,1266.0,"Cheese, Swiss, nonfat or fat free",28251.0,"SUNSHINE, CHEEZ-IT, 100 Calorie Right Bites, Reduced Fat",18360.0,"Taco shells, baked",11892.0,"Turnip greens, frozen, cooked, boiled, drained, with salt",9362.0,"Cherries, sour, canned, water pack, drained",1126.0,52.15,37.02,149.32,11.370000000000001
932,10915.0,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil",1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",11281.0,"Okra, frozen, cooked, boiled, drained, without salt",11362.0,"Potatoes, raw, skin",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",475.0,29.46,11.42,66.88,48.5
933,5063.0,"Chicken, broilers or fryers, breast, meat only, cooked, fried",1254.0,"Cheese food, pasteurized process, American, without added vitamin D",28191.0,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",11660.0,"Tomatoes, red, ripe, cooked, stewed",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",1085.0,63.5,43.13,117.42,16.189999999999998
934,10110.0,"Pork, fresh, variety meats and by-products, liver, raw",11871.0,"Succotash, (corn and limas), cooked, boiled, drained, with salt",9362.0,"Cherries, sour, canned, water pack, drained",11712.0,"Bamboo shoots, cooked, boiled, drained, with salt",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",351.0,29.040000000000003,5.0,51.68,16.97
935,23316.0,"Beef, Australian, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw",9011.0,"Apples, dried, sulfured, uncooked",11878.0,"Taro, cooked, with salt",11810.0,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",9503.0,"Apples, raw, gala, with skin",709.0,25.0,16.14,122.71000000000001,72.87
936,17355.0,"Lamb, New Zealand, imported, Intermuscular fat, raw",9362.0,"Cherries, sour, canned, water pack, drained",11056.0,"Beans, snap, green, canned, regular pack, drained solids",11811.0,"Peas, green, cooked, boiled, drained, with salt",9420.0,"Jackfruit, canned, syrup pack",880.0,12.16,69.55999999999999,55.60000000000001,13.7
937,1007.0,"Cheese, camembert",11407.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, oven-heated",28063.0,"KEEBLER, CLUB, Buttery Garlic Crackers",11467.0,"Squash, summer, crookneck and straightneck, raw",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",1047.0,30.440000000000005,55.260000000000005,109.55,11.940000000000001
938,7251.0,"LOUIS RICH, Chicken (white, oven roasted)",18148.0,"Cheesecake prepared from mix, no-bake type",9322.0,"Tamarinds, raw",11293.0,"Onions, welsh, raw",9011.0,"Apples, dried, sulfured, uncooked",918.0,28.13,19.619999999999997,172.69,99.16999999999999
939,5704.0,"Turkey, whole, enhanced, meat only, raw",9011.0,"Apples, dried, sulfured, uncooked",1179.0,"Sour cream, light",11747.0,"Burdock root, cooked, boiled, drained, with salt",9237.0,"Peaches, canned, water pack, solids and liquids",596.0,27.830000000000002,13.51,100.39,65.83
940,15017.0,"Fish, cod, Atlantic, canned, solids and liquid",11891.0,"Turnip greens, cooked, boiled, drained, with salt",11190.0,"Cornsalad, raw",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",261.0,27.650000000000002,1.8000000000000003,35.47,19.84
941,7077.0,"Smoked link sausage, pork and beef, nonfat dry milk added",28208.0,"MOTHER'S, Peanut Butter Gauchos Cookies",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11050.0,"Beans, shellie, canned, solids and liquids",9286.0,"Pomegranates, raw",1299.0,28.009999999999998,60.67,164.60999999999999,77.2
942,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",18037.0,"Bread, oat bran",11119.0,"Cabbage, chinese (pe-tsai), raw",11359.0,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased",9322.0,"Tamarinds, raw",704.0,20.07,13.65,134.23,48.12
943,42303.0,"Cheese, muenster, low fat",1007.0,"Cheese, camembert",9503.0,"Apples, raw, gala, with skin",11791.0,"Kale, frozen, cooked, boiled, drained, with salt",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",718.0,47.96,42.6,37.64,29.869999999999997
944,7011.0,"Bologna, turkey",11182.0,"Corn, yellow, whole kernel, frozen, microwaved",20444.0,"Rice, white, long-grain, regular, raw, unenriched",11474.0,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",813.0,23.79,18.439999999999998,137.54000000000002,8.71
945,10861.0,"Pork, cured, bacon, cooked, microwaved",9057.0,"Boysenberries, frozen, unsweetened",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",11050.0,"Beans, shellie, canned, solids and liquids",9340.0,"Pears, asian, raw",635.0,43.26,35.14999999999999,38.36,17.87
946,7081.0,"Turkey breast, sliced, prepackaged",11981.0,"Peppers, hungarian, raw",18335.0,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",11794.0,"Lambs quarters, cooked, boiled, drained, with salt",9174.0,"Loquats, raw",716.0,27.259999999999998,32.27,82.42,11.659999999999998
947,1166.0,"Cheese, mexican, queso asadero",28176.0,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",9148.0,"Kiwifruit, green, raw",11981.0,"Peppers, hungarian, raw",9056.0,"Boysenberries, canned, heavy syrup",924.0,29.630000000000003,39.11,118.34,45.89
948,5063.0,"Chicken, broilers or fryers, breast, meat only, cooked, fried",28032.0,"GIRL SCOUTS, Samoas Cookies",1007.0,"Cheese, camembert",11119.0,"Cabbage, chinese (pe-tsai), raw",9183.0,"Melons, casaba, raw",1020.0,59.05,55.07000000000001,74.88,43.35999999999999
949,5170.0,"Turkey, skin from whole (light and dark), roasted",28001.0,"KELLOGG'S, EGGO, NUTRI-GRAIN Frozen Fruit Pizza, Mixed Berry Granola",11803.0,"Okra, cooked, boiled, drained, with salt",11407.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, oven-heated",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",1018.0,36.019999999999996,56.25000000000001,95.27999999999999,28.1
950,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",18237.0,"Cream puff shell, prepared from recipe",44055.0,"Celery flakes, dried",11136.0,"Cauliflower, cooked, boiled, drained, without salt",9183.0,"Melons, casaba, raw",1128.0,73.25,40.550000000000004,119.19,48.099999999999994
951,1251.0,"Cheese, Mexican blend",42136.0,"Cream substitute, powdered, light",11828.0,"Potatoes, baked, flesh and skin, with salt",11616.0,"Dock, raw",9226.0,"Papayas, raw",947.0,30.409999999999997,45.300000000000004,110.32000000000002,83.63000000000002
952,5215.0,"Turkey, back, from whole bird, non-enhanced, meat only, raw",1250.0,"Nutritional supplement for people with diabetes, liquid",9322.0,"Tamarinds, raw",11609.0,"Beets, pickled, canned, solids and liquids",9183.0,"Melons, casaba, raw",533.0,30.39,6.359999999999999,97.39,60.81999999999999
953,5733.0,"Turkey, retail parts, breast, meat and skin, cooked, roasted",11147.0,"Chard, swiss, raw",9229.0,"Papaya nectar, canned",11848.0,"Pumpkin leaves, cooked, boiled, drained, with salt",9309.0,"Rhubarb, frozen, uncooked",282.0,34.25,6.010000000000001,26.79,16.8
954,43378.0,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",18931.0,"USDA Commodity, Bakery, Flour Mix Low-fat",18212.0,"Cookies, vanilla wafers, lower fat",11841.0,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",9056.0,"Boysenberries, canned, heavy syrup",1603.0,54.76,67.02000000000001,196.64000000000001,37.78
955,23640.0,"Beef, variety meats and by-products, tripe, cooked, simmered",28186.0,"KELLOGG'S, SPECIAL K, Cracker Chips, Cheddar",11407.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, oven-heated",11058.0,"Beans, snap, canned, all styles, seasoned, solids and liquids",9452.0,Orange Pineapple Juice Blend,761.0,22.79,21.929999999999996,125.41,14.870000000000001
956,1129.0,"Egg, whole, cooked, hard-boiled",28060.0,"KEEBLER, CHIPS DELUXE, Rainbow Chocolate Chip Cookies",11236.0,"Kale, frozen, cooked, boiled, drained, without salt",11717.0,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt",9434.0,"Guanabana nectar, canned",849.0,26.7,37.11000000000001,105.60000000000002,50.370000000000005
957,10103.0,"Pork, fresh, variety meats and by-products, heart, raw",18949.0,"Crackers, whole-wheat, reduced fat",28302.0,"Cookies, graham crackers, plain or honey, lowfat",11447.0,"Sesbania flower, raw",9056.0,"Boysenberries, canned, heavy syrup",1035.0,36.59,17.82,183.85,24.08
958,15267.0,"Fish, pollock, Alaska, untreated, cooked",11244.0,"Lambsquarters, raw",11199.0,"Yardlong bean, raw",11802.0,"New zealand spinach, cooked, boiled, drained, with salt",9174.0,"Loquats, raw",229.0,28.150000000000002,1.8299999999999998,29.919999999999998,0.25
959,5068.0,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, flour",18271.0,"Ice cream cones, cake or wafer-type",18970.0,"Tortillas, ready-to-bake or -fry, flour, shelf stable",11632.0,"Peppers, jalapeno, canned, solids and liquids",9420.0,"Jackfruit, canned, syrup pack",1078.0,44.35,29.280000000000005,158.58,10.8
960,1186.0,"Cheese, cream, fat free",9149.0,"Kumquats, raw",11616.0,"Dock, raw",11190.0,"Cornsalad, raw",9316.0,"Strawberries, raw",251.0,22.240000000000002,3.2599999999999993,38.040000000000006,19.73
961,7900.0,"Turkey, pork, and beef sausage, low fat, smoked",1031.0,"Cheese, neufchatel",1089.0,"Milk, low sodium, fluid",31020.0,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",9503.0,"Apples, raw, gala, with skin",503.0,22.36,29.030000000000005,38.89,18.02
962,7961.0,"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged",18082.0,"Bread stuffing, bread, dry mix, prepared",18141.0,"Cake, yellow, commercially prepared, with vanilla frosting",11352.0,"Potatoes, flesh and skin, raw",9011.0,"Apples, dried, sulfured, uncooked",986.0,26.539999999999996,28.779999999999998,164.18,102.62
963,23185.0,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",9149.0,"Kumquats, raw",11565.0,"Turnips, cooked, boiled, drained, without salt",9452.0,Orange Pineapple Juice Blend,437.0,33.05,17.039999999999996,40.019999999999996,24.77
964,17199.0,"Lamb, variety meats and by-products, liver, raw",20630.0,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",28035.0,"GIRL SCOUTS, Thin Mints Cookies",31028.0,"Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared",9293.0,"Plums, dried (prunes), stewed, with added sugar",1212.0,37.720000000000006,30.99,196.16,32.72
965,10152.0,"Pork, cured, ham, whole, separable lean only, unheated",18159.0,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",11409.0,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",11908.0,"Corn, sweet, white, canned, vacuum pack, regular pack",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",1099.0,33.5,49.81,136.02,42.37
966,5735.0,"Turkey, retail parts, wing, meat and skin, cooked, roasted",11777.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt",1031.0,"Cheese, neufchatel",11295.0,"Onion rings, breaded, par fried, frozen, unprepared",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",918.0,44.559999999999995,50.660000000000004,74.18,23.32
967,5170.0,"Turkey, skin from whole (light and dark), roasted",18313.0,"Pie, coconut creme, commercially prepared",9452.0,Orange Pineapple Juice Blend,11447.0,"Sesbania flower, raw",9149.0,"Kumquats, raw",906.0,29.610000000000003,56.89,72.7,38.45
968,5324.0,"Chicken patty, frozen, cooked",28103.0,"KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size",18174.0,"Cookies, graham crackers, chocolate-coated",11366.0,"Potatoes, boiled, cooked in skin, skin, without salt",9293.0,"Plums, dried (prunes), stewed, with added sugar",1459.0,27.5,63.4,204.01000000000002,70.8
969,5722.0,"Turkey, retail parts, thigh, meat only, cooked, roasted",42303.0,"Cheese, muenster, low fat",28001.0,"KELLOGG'S, EGGO, NUTRI-GRAIN Frozen Fruit Pizza, Mixed Berry Granola",11157.0,"Chrysanthemum, garland, raw",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",796.0,60.11,32.900000000000006,69.83,15.0
