,DEP ID,DEP Descrip,BC ID,BC Descrip,FFC ID,FFC Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
885,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",18374.0,"Leavening agents, yeast, baker's, compressed",9252.0,"Pears, raw",264.0,13.129999999999999,3.12,52.38000000000001,28.8
886,1266.0,"Cheese, Swiss, nonfat or fat free",8451.0,"Cereals, QUAKER, Quick Oats with Iron, Dry",9415.0,"Pears, raw, green anjou",564.0,42.53999999999999,6.97,87.37,12.48
887,1007.0,"Cheese, camembert",8211.0,"Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",779.0,24.33,32.04,101.4,59.48
888,43274.0,"Cheese, cream, low fat",28236.0,"SUNSHINE, CHEEZ-IT, BIG Crackers",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",756.0,19.37,41.75,77.02,15.790000000000001
889,1178.0,"Sour cream, reduced fat",18212.0,"Cookies, vanilla wafers, lower fat",9147.0,"Jujube, dried",909.0,15.7,30.4,154.2,37.8
890,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",8685.0,"Cereals ready-to-eat, QUAKER WHOLE HEARTS oat cereal",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",518.0,12.5,6.800000000000001,109.44999999999999,50.28
891,1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",8693.0,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, cherry pistachio, dry",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",541.0,20.659999999999997,11.29,95.64000000000001,52.99
892,43274.0,"Cheese, cream, low fat",18032.0,"Bread, irish soda, prepared from recipe",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",529.0,15.2,20.32,73.53999999999999,14.07
893,43261.0,"Yogurt, fruit variety, nonfat",18443.0,"Pie, apple, commercially prepared, unenriched flour",9286.0,"Pomegranates, raw",415.0,7.970000000000001,12.37,71.7,32.67
894,1260.0,"Cheese, cheddar, reduced fat",18243.0,"Croutons, seasoned",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",827.0,38.510000000000005,38.83,80.43,14.65
895,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",18159.0,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",778.0,23.330000000000002,38.84,86.86,50.22
896,1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",28300.0,"Cookies, oatmeal sandwich, with creme filling",9362.0,"Cherries, sour, canned, water pack, drained",518.0,10.85,18.7,77.42,49.7
897,1250.0,"Nutritional supplement for people with diabetes, liquid",8100.0,"Cereals, CREAM OF RICE, dry",9237.0,"Peaches, canned, water pack, solids and liquids",482.0,11.139999999999999,3.64,100.39,7.75
898,1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",28167.0,"KELLOGG'S, POP-TARTS, Frosted Cinnamon Roll Toaster Pastries",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",579.0,13.07,14.329999999999998,100.92,37.06
899,1226.0,"Egg substitute, liquid or frozen, fat free",18264.0,"English muffins, wheat",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",357.0,19.11,2.1,69.16,3.56
900,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",18314.0,"Pie, coconut cream, prepared from mix, no-bake type",9322.0,"Tamarinds, raw",845.0,22.46,43.830000000000005,99.56,44.39
901,1070.0,"Dessert topping, powdered",28152.0,"KEEBLER, Vanilla Wafers Minis, Rainbow",9237.0,"Peaches, canned, water pack, solids and liquids",1067.0,9.34,58.28,130.95000000000002,88.45
902,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",28192.0,"KELLOGG'S, POP-TARTS, Gingerbread Toaster Pastries",9195.0,"Olives, pickled, canned or bottled, green",599.0,8.28,29.07,79.44,34.19
903,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",18335.0,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",9434.0,"Guanabana nectar, canned",963.0,56.61,40.760000000000005,93.17000000000002,21.3
904,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",28134.0,"KEEBLER, TOASTEDS, Party Pack Cracker Assortment",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",671.0,11.280000000000001,24.18,105.81,26.25
905,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",28256.0,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",9445.0,"Kiwifruit, gold, raw",615.0,15.360000000000001,28.52,77.97,19.98
906,1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",18050.0,"Bread, reduced-calorie, oat bran, toasted",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",382.0,17.950000000000003,3.92,75.82,27.56
907,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",28121.0,"KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies, Fudge Dipped",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",905.0,54.78,32.22,105.67,39.31
908,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",28059.0,"KEEBLER, CHIPS DELUXE, Peanut Butter Cups Cookies",9229.0,"Papaya nectar, canned",770.0,9.78,41.769999999999996,92.44,61.239999999999995
909,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",8685.0,"Cereals ready-to-eat, QUAKER WHOLE HEARTS oat cereal",9057.0,"Boysenberries, frozen, unsweetened",784.0,43.830000000000005,6.59,144.48,80.61
910,1114.0,"Whey, sweet, fluid",8493.0,"Cereals ready-to-eat, MALT-O-MEAL, Apple ZINGS",9445.0,"Kiwifruit, gold, raw",480.0,6.709999999999999,3.4899999999999998,102.88000000000001,63.3
911,1250.0,"Nutritional supplement for people with diabetes, liquid",18264.0,"English muffins, wheat",9056.0,"Boysenberries, canned, heavy syrup",399.0,14.09,5.2,78.99,4.2
912,1043.0,"Cheese, pasteurized process, pimento",8493.0,"Cereals ready-to-eat, MALT-O-MEAL, Apple ZINGS",9322.0,"Tamarinds, raw",1007.0,29.56,34.37,147.74,86.6
913,1006.0,"Cheese, brie",18969.0,"Cream puff, eclair, custard or cream filled, iced",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",746.0,25.51,46.31,58.08,39.4
914,1186.0,"Cheese, cream, fat free",28098.0,"KEEBLER, FUDGE SHOPPE, Magic Middles Fudge Filled Cookies, Peanut Butter",9013.0,"Apples, dried, sulfured, stewed, with added sugar",702.0,22.79,29.47,87.59,39.980000000000004
915,43274.0,"Cheese, cream, low fat",18059.0,"Bread, rice bran",9148.0,"Kiwifruit, green, raw",505.0,17.89,20.4,66.29,19.48
916,1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",18345.0,"Rolls, dinner, oat bran",9021.0,"Apricots, raw",362.0,18.45,5.1899999999999995,62.67,27.259999999999998
917,43274.0,"Cheese, cream, low fat",28185.0,"KELLOGG'S, POP-TARTS MINI CRISPS, Frosted Strawberry Baked Bites",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",681.0,13.05,27.189999999999998,97.52999999999999,50.81999999999999
918,43543.0,"Milk, imitation, non-soy",18414.0,"Bread, raisin, unenriched",9415.0,"Pears, raw, green anjou",386.0,9.94,6.5,73.38999999999999,15.030000000000001
919,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",18225.0,"Crackers, rye, sandwich-type with cheese filling",9150.0,"Lemons, raw, without peel",612.0,14.67,23.680000000000003,89.16999999999999,21.55
920,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",18933.0,"Waffle, buttermilk, frozen, ready-to-heat, toasted",9055.0,"Blueberries, frozen, sweetened",570.0,21.229999999999997,18.5,81.05,31.189999999999998
921,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",8685.0,"Cereals ready-to-eat, QUAKER WHOLE HEARTS oat cereal",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",459.0,11.61,6.69,95.36999999999999,31.23
922,43278.0,"Cheese, american cheddar, imitation",18048.0,"Bread, raisin, toasted, enriched",9021.0,"Apricots, raw",584.0,26.699999999999996,19.19,79.62,23.16
923,1019.0,"Cheese, feta",18028.0,"Bread, egg, toasted",9445.0,"Kiwifruit, gold, raw",639.0,25.94,28.44,70.92,17.009999999999998
924,1179.0,"Sour cream, light",18931.0,"USDA Commodity, Bakery, Flour Mix Low-fat",9124.0,"Grapefruit juice, white, canned, sweetened",543.0,13.15,15.39,88.82,11.25
925,1179.0,"Sour cream, light",8100.0,"Cereals, CREAM OF RICE, dry",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",566.0,10.17,11.23,104.27,14.719999999999999
926,1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",18150.0,"Cookies, animal crackers (includes arrowroot, tea biscuits)",9237.0,"Peaches, canned, water pack, solids and liquids",542.0,17.680000000000003,14.15,86.86999999999999,29.96
927,1035.0,"Cheese, provolone",18374.0,"Leavening agents, yeast, baker's, compressed",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",523.0,34.589999999999996,28.669999999999998,37.53,16.349999999999998
928,1229.0,"Cheese, white, queso blanco",28275.0,"MURRAY, Old Fashioned Gingersnaps Cookies",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",875.0,26.069999999999997,40.85999999999999,102.66000000000001,33.16
929,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",8240.0,"Cereals, Oat Bran, QUAKER, QUAKER/MOTHER'S Oat Bran, prepared with water, salt",9174.0,"Loquats, raw",192.0,6.83,2.2300000000000004,38.68,19.05
930,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",18333.0,"Pie crust, standard-type, dry mix, prepared, baked",9301.0,"Rambutan, canned, syrup pack",777.0,10.96,43.33,88.4,17.13
931,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",18420.0,"Cake, yellow, dry mix, regular, unenriched",9013.0,"Apples, dried, sulfured, stewed, with added sugar",617.0,8.969999999999999,12.75,117.88,19.05
932,1043.0,"Cheese, pasteurized process, pimento",8244.0,"Cereals ready-to-eat, GENERAL MILLS, FIBER ONE Bran Cereal",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",661.0,29.23,33.5,108.68,0.81
933,1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",18982.0,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",9322.0,"Tamarinds, raw",759.0,21.330000000000002,12.419999999999998,147.32,50.26
934,43261.0,"Yogurt, fruit variety, nonfat",18253.0,"Doughnuts, french crullers, glazed",9011.0,"Apples, dried, sulfured, uncooked",750.0,8.43,18.82,144.39,111.3
935,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",28176.0,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",537.0,7.98,13.15,98.82,35.16
936,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",18630.0,"PILLSBURY, Chocolate Chip Cookies, refrigerated dough",9452.0,Orange Pineapple Juice Blend,557.0,8.18,23.32,78.44,53.5
937,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",8695.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED MINI-WHEATS, little bites",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",516.0,13.979999999999999,2.7800000000000002,118.35,51.75
938,1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",18156.0,"Cookies, fudge, cake-type (includes trolley cakes)",9195.0,"Olives, pickled, canned or bottled, green",537.0,9.889999999999999,19.2,89.64,8.04
939,1237.0,"Ice cream, bar or stick, chocolate covered",18050.0,"Bread, reduced-calorie, oat bran, toasted",9149.0,"Kumquats, raw",641.0,15.48,28.76,89.60000000000001,31.86
940,1043.0,"Cheese, pasteurized process, pimento",18608.0,"KEEBLER, KEEBLER Chocolate Graham SELECTS",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",903.0,29.65,47.8,88.53,39.620000000000005
941,1179.0,"Sour cream, light",18271.0,"Ice cream cones, cake or wafer-type",9293.0,"Plums, dried (prunes), stewed, with added sugar",677.0,12.69,17.72,118.97999999999999,6.22
942,43543.0,"Milk, imitation, non-soy",18032.0,"Bread, irish soda, prepared from recipe",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",389.0,8.559999999999999,7.12,74.17,15.280000000000001
943,1200.0,Reddi Wip Fat Free Whipped Topping,18319.0,"Pie, fried pies, fruit",9272.0,"Pineapple, frozen, chunks, sweetened",551.0,6.4,21.200000000000003,89.8,58.5
944,1089.0,"Milk, low sodium, fluid",18264.0,"English muffins, wheat",9055.0,"Blueberries, frozen, sweetened",369.0,12.2,5.59,71.21,25.74
945,1114.0,"Whey, sweet, fluid",18247.0,"Danish pastry, nut (includes almond, raisin nut, cinnamon nut)",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",510.0,8.309999999999999,25.68,63.71,40.99
946,1227.0,"Cheese, dry white, queso seco",8567.0,"Cereals ready-to-eat, KASHI 7 Whole Grain Nuggets",9057.0,"Boysenberries, frozen, unsweetened",731.0,37.410000000000004,27.410000000000004,95.23,12.44
947,1035.0,"Cheese, provolone",18974.0,"KASHI, TLC, Honey Sesame Crackers",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",832.0,34.79,37.11000000000001,95.79,16.66
948,43278.0,"Cheese, american cheddar, imitation",18970.0,"Tortillas, ready-to-bake or -fry, flour, shelf stable",9041.0,"Bananas, dehydrated, or banana powder",882.0,28.6,23.389999999999997,149.15,57.699999999999996
949,43261.0,"Yogurt, fruit variety, nonfat",28103.0,"KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size",9322.0,"Tamarinds, raw",804.0,11.900000000000002,18.5,155.8,91.3
950,1018.0,"Cheese, edam",28001.0,"KELLOGG'S, EGGO, NUTRI-GRAIN Frozen Fruit Pizza, Mixed Berry Granola",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",679.0,31.810000000000002,36.2,57.83,25.43
951,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",18156.0,"Cookies, fudge, cake-type (includes trolley cakes)",9445.0,"Kiwifruit, gold, raw",470.0,9.700000000000001,7.51,97.19,15.64
952,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",28079.0,"KEEBLER, FUDGE SHOPPE, Coconut Dreams Cookies",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",883.0,31.29,46.449999999999996,89.63,35.08
953,1129.0,"Egg, whole, cooked, hard-boiled",18190.0,"Cookies, peanut butter sandwich, regular",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",711.0,21.730000000000004,31.82,86.92,53.459999999999994
954,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",28192.0,"KELLOGG'S, POP-TARTS, Gingerbread Toaster Pastries",9021.0,"Apricots, raw",799.0,40.6,11.610000000000001,134.10999999999999,90.02999999999999
955,1200.0,Reddi Wip Fat Free Whipped Topping,18317.0,"Pie, egg custard, commercially prepared",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",419.0,8.87,16.73,60.56999999999999,41.78
956,1178.0,"Sour cream, reduced fat",18481.0,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted cherry",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",664.0,11.61,24.4,101.36,36.3
957,42136.0,"Cream substitute, powdered, light",18642.0,"GENERAL MILLS, BETTY CROCKER SUPERMOIST Yellow Cake Mix, dry",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",946.0,6.289999999999999,23.949999999999996,180.92999999999998,117.30000000000001
958,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",18403.0,"Waffles, plain, frozen, ready -to-heat, toasted",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",588.0,25.37,23.810000000000002,69.04,21.79
959,1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",28091.0,"KEEBLER, FUDGE SHOPPE, Fudge Stripes, Oatmeal",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",604.0,9.7,24.09,95.4,40.6
960,43274.0,"Cheese, cream, low fat",18969.0,"Cream puff, eclair, custard or cream filled, iced",9301.0,"Rambutan, canned, syrup pack",617.0,12.91,34.01,66.43,27.87
961,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",28125.0,"KEEBLER, SANDIES, Chocolate Chip & Pecan Shortbread Cookies",9011.0,"Apples, dried, sulfured, uncooked",891.0,10.899999999999999,33.5,144.14,102.74
962,1007.0,"Cheese, camembert",8316.0,"Cereals, QUAKER, hominy grits, white, regular, dry",9434.0,"Guanabana nectar, canned",720.0,28.71,26.030000000000005,94.59,14.17
963,1186.0,"Cheese, cream, fat free",18288.0,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)",9503.0,"Apples, raw, gala, with skin",395.0,21.17,7.95,59.089999999999996,24.17
964,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",28192.0,"KELLOGG'S, POP-TARTS, Gingerbread Toaster Pastries",9293.0,"Plums, dried (prunes), stewed, with added sugar",693.0,18.599999999999998,19.6,114.38999999999999,35.660000000000004
965,1178.0,"Sour cream, reduced fat",18982.0,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",643.0,18.19,25.83,85.68,0.8999999999999999
966,1229.0,"Cheese, white, queso blanco",18567.0,"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",738.0,33.66,28.529999999999998,86.89999999999999,20.17
967,1035.0,"Cheese, provolone",18933.0,"Waffle, buttermilk, frozen, ready-to-heat, toasted",9021.0,"Apricots, raw",708.0,34.4,36.5,61.65,14.21
968,1250.0,"Nutritional supplement for people with diabetes, liquid",18319.0,"Pie, fried pies, fruit",9309.0,"Rhubarb, frozen, uncooked",425.0,7.95,19.29,59.580000000000005,25.14
969,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",8686.0,"Cereals, QUAKER, Weight Control Instant Oatmeal, maple and brown sugar",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",647.0,34.6,20.32,85.75,18.57
970,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",8210.0,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",9150.0,"Lemons, raw, without peel",761.0,45.34,5.119999999999999,140.52999999999997,79.87
971,1250.0,"Nutritional supplement for people with diabetes, liquid",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",9293.0,"Plums, dried (prunes), stewed, with added sugar",603.0,9.39,13.0,116.85999999999999,33.24
972,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",28191.0,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",571.0,15.69,11.08,107.85,42.15
973,1219.0,"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",18432.0,"Bread, white, commercially prepared, toasted, low sodium no salt",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",434.0,14.44,5.51,82.15,11.65
